19.7688 	EXP 	Created fixation = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, draggable=False, fillColor=array([-0.2549,  0.2392,  0.2549]), fillColorSpace='rgb', fillRGB=array([-0.2549,  0.2392,  0.2549]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='fixation', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([10., 10.]), units='pix', vertices=ndarray(...), win=Window(...), windingRule=None)
19.7689 	EXP 	window1: mouseVisible = False
19.7711 	EXP 	Created line1 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line1', opacity=1.0, ori=90.0, pos=array([-150.,    0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
19.7713 	EXP 	window1: mouseVisible = False
19.7750 	EXP 	Created line2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line2', opacity=1.0, ori=90.0, pos=array([-50.,   0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
19.7752 	EXP 	window1: mouseVisible = False
19.7790 	EXP 	Created line3 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-3.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line3', opacity=1.0, ori=90.0, pos=array([50.,  0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
19.7792 	EXP 	window1: mouseVisible = False
19.7831 	EXP 	Created line4 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-4.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line4', opacity=1.0, ori=90.0, pos=array([150.,   0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
19.7832 	EXP 	window1: mouseVisible = False
19.7875 	EXP 	Created probe = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-5.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='probe', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([10., 10.]), units='pix', vertices=ndarray(...), win=Window(...), windingRule=None)
19.7877 	EXP 	window1: mouseVisible = False
19.7904 	EXP 	Created fixation = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, draggable=False, fillColor=array([-0.2549,  0.2392,  0.2549]), fillColorSpace='rgb', fillRGB=array([-0.2549,  0.2392,  0.2549]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='fixation', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([10., 10.]), units='pix', vertices=ndarray(...), win=Window(...), windingRule=None)
19.7905 	EXP 	window1: mouseVisible = False
19.7926 	EXP 	Created line1 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line1', opacity=1.0, ori=90.0, pos=array([-150.,    0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
19.7927 	EXP 	window1: mouseVisible = False
19.7950 	EXP 	Created line2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line2', opacity=1.0, ori=90.0, pos=array([-50.,   0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
19.7951 	EXP 	window1: mouseVisible = False
19.7979 	EXP 	Created line3 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-3.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line3', opacity=1.0, ori=90.0, pos=array([50.,  0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
19.7980 	EXP 	window1: mouseVisible = False
19.8007 	EXP 	Created line4 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-4.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line4', opacity=1.0, ori=90.0, pos=array([150.,   0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
19.8008 	EXP 	window1: mouseVisible = False
19.8037 	EXP 	Created probe = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-5.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='probe', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([10., 10.]), units='pix', vertices=ndarray(...), win=Window(...), windingRule=None)
0.0288 	DEBUG 	Read csv file with pandas: sequence_con.csv
0.0299 	DEBUG 	Clearing unnamed columns from sequence_con.csv
0.0303 	EXP 	Imported sequence_con.csv as conditions, 4 conditions, 2 params
0.0307 	EXP 	Created sequence: sequential, trialTypes=4, nReps=50, seed=None
0.0310 	EXP 	New trial (rep=0, index=0): OrderedDict([('pos', -50), ('corr_resp', 'x')])
0.0378 	EXP 	fixation: autoDraw = True
1.0038 	EXP 	line1: autoDraw = True
1.0038 	EXP 	line2: autoDraw = True
1.0038 	EXP 	line3: autoDraw = True
1.0038 	EXP 	line4: autoDraw = True
1.0370 	EXP 	fixation: autoDraw = False
2.0042 	INFO 	Keyboard events cleared
2.0037 	EXP 	probe: autoDraw = True
3.2655 	DATA 	Keypress: x
3.2861 	EXP 	New trial (rep=0, index=1): OrderedDict([('pos', 150), ('corr_resp', 'v')])
3.3032 	EXP 	fixation: autoDraw = False
3.3032 	EXP 	line1: autoDraw = False
3.3032 	EXP 	line2: autoDraw = False
3.3032 	EXP 	line3: autoDraw = False
3.3032 	EXP 	line4: autoDraw = False
3.3032 	EXP 	probe: autoDraw = False
3.3032 	EXP 	fixation: autoDraw = True
4.2872 	EXP 	line1: autoDraw = True
4.2872 	EXP 	line2: autoDraw = True
4.2872 	EXP 	line3: autoDraw = True
4.2872 	EXP 	line4: autoDraw = True
4.3038 	EXP 	fixation: autoDraw = False
5.2874 	INFO 	Keyboard events cleared
5.2870 	EXP 	probe: autoDraw = True
6.5925 	EXP 	New trial (rep=0, index=2): OrderedDict([('pos', 50), ('corr_resp', 'c')])
6.5941 	DATA 	Keypress: v
6.6038 	EXP 	fixation: autoDraw = False
6.6038 	EXP 	line1: autoDraw = False
6.6038 	EXP 	line2: autoDraw = False
6.6038 	EXP 	line3: autoDraw = False
6.6038 	EXP 	line4: autoDraw = False
6.6038 	EXP 	probe: autoDraw = False
6.6038 	EXP 	fixation: autoDraw = True
7.6043 	EXP 	fixation: autoDraw = False
7.6043 	EXP 	line1: autoDraw = True
7.6043 	EXP 	line2: autoDraw = True
7.6043 	EXP 	line3: autoDraw = True
7.6043 	EXP 	line4: autoDraw = True
8.6045 	INFO 	Keyboard events cleared
8.6039 	EXP 	probe: autoDraw = True
9.5796 	DATA 	Keypress: c
9.5931 	EXP 	New trial (rep=0, index=3): OrderedDict([('pos', -150), ('corr_resp', 'z')])
9.6043 	EXP 	fixation: autoDraw = False
9.6043 	EXP 	line1: autoDraw = False
9.6043 	EXP 	line2: autoDraw = False
9.6043 	EXP 	line3: autoDraw = False
9.6043 	EXP 	line4: autoDraw = False
9.6043 	EXP 	probe: autoDraw = False
9.6043 	EXP 	fixation: autoDraw = True
10.6039 	EXP 	fixation: autoDraw = False
10.6039 	EXP 	line1: autoDraw = True
10.6039 	EXP 	line2: autoDraw = True
10.6039 	EXP 	line3: autoDraw = True
10.6039 	EXP 	line4: autoDraw = True
11.6048 	INFO 	Keyboard events cleared
11.6044 	EXP 	probe: autoDraw = True
12.2790 	DATA 	Keypress: z
12.2930 	EXP 	New trial (rep=1, index=0): OrderedDict([('pos', -50), ('corr_resp', 'x')])
12.3043 	EXP 	fixation: autoDraw = False
